,日期,批发价格
1024,2023-04-26,4.18
1025,2023-04-27,4.166666667
1026,2023-04-28,4.18
1027,2023-04-29,4.236666667
1028,2023-04-30,4.493333333
1029,2023-05-01,5.146666667
1030,2023-05-02,5.603333333
1031,2023-05-03,5.563333333
1032,2023-05-04,5.44
1033,2023-05-05,5.216666667
1034,2023-05-06,5.313333333
1035,2023-05-07,4.553333333
1036,2023-05-08,4.663333333
1037,2023-05-09,4.656666667
1038,2023-05-10,4.546666667
1039,2023-05-11,4.176666667
1040,2023-05-12,4.126666667
1041,2023-05-13,4.14
1042,2023-05-14,4.166666667
1043,2023-05-15,4.253333333
1044,2023-05-16,4.29
1045,2023-05-17,3.88
1046,2023-05-18,3.76
1047,2023-05-19,3.596666667
1048,2023-05-20,3.546666667
1049,2023-05-21,3.42
1050,2023-05-22,3.323333333
1051,2023-05-23,2.29
1052,2023-05-24,2.863333333
1053,2023-05-25,3.8600000000000003
1054,2023-05-26,3.92
1055,2023-05-27,3.123333333
1056,2023-05-28,3.706666667
1057,2023-05-29,4.7925
1058,2023-05-30,4.7525
1059,2023-05-31,4.75
1060,2023-06-01,5.0325
1061,2023-06-02,5.122
1062,2023-06-03,5.102
1063,2023-06-04,4.9175
1064,2023-06-05,4.8875
1065,2023-06-06,4.9075
1066,2023-06-07,4.95
1067,2023-06-08,5.178
1068,2023-06-09,5.1275
1069,2023-06-10,5.3925
1070,2023-06-11,5.405
1071,2023-06-12,5.405
1072,2023-06-13,5.446666667
1073,2023-06-14,5.1075
1074,2023-06-15,4.883333333
1075,2023-06-16,4.875
1076,2023-06-17,4.93
1077,2023-06-18,4.9025
1078,2023-06-19,4.9
1079,2023-06-20,4.83
1080,2023-06-21,4.934
1081,2023-06-22,5.288
1082,2023-06-23,5.178
1083,2023-06-24,5.06
1084,2023-06-25,4.825
1085,2023-06-26,4.8125
1086,2023-06-27,4.704
1087,2023-06-28,4.6075
1088,2023-06-29,4.476
1089,2023-06-30,4.4025
