,日期,批发价格
1054,2023-05-25,8.15
1055,2023-05-26,8.295
1056,2023-05-27,8.355
1057,2023-05-28,8.325
1058,2023-05-29,8.37
1059,2023-05-30,9.34
1060,2023-05-31,9.62
1061,2023-06-01,8.44
1062,2023-06-02,9.75
1063,2023-06-03,9.545
1064,2023-06-04,8.19
1065,2023-06-05,8.026666667
1066,2023-06-06,8.046666667
1067,2023-06-07,8.065
1068,2023-06-08,8.386666667
1069,2023-06-09,8.88
1070,2023-06-10,9.063333333
1071,2023-06-11,8.91
1072,2023-06-12,9.435
1073,2023-06-13,8.7
1074,2023-06-14,8.973333333
1075,2023-06-15,8.983333333
1076,2023-06-16,8.993333333
1077,2023-06-17,8.635
1078,2023-06-18,9.01
1079,2023-06-19,8.6
1080,2023-06-20,8.866666667
1081,2023-06-21,8.956666667
1082,2023-06-22,8.896666667
1083,2023-06-23,8.893333333
1084,2023-06-24,8.586666667
1085,2023-06-25,8.495
1086,2023-06-26,8.426666667
1087,2023-06-27,8.86
1088,2023-06-28,8.28
1089,2023-06-29,8.31
1090,2023-06-30,7.813333333
